Year,Party_Type,State_Name,Expanded.Party.Name,Poll_No,Assembly_No,ID,Election_Type,ECI_Abb,Party_type_TCPD
2008,Registered (Unrecognised),Delhi,Akhand Bharat Samaj Party,0,8,136,AE,ABSP,
2010,Registered (Unrecognised),Bihar,Akhand Bharat Samaj Party,0,15,136,AE,ABSP,
2014,REGISTERED(Unrecognised) PARTIES,Delhi,Akhand Bharat Samaj Party,0,16,136,GE,ABSP,Local Party
2003,Registered (Unrecognised),Delhi,Akhand Bharti,0,7,137,AE,AB,
2004,Registered (Unrecognised) Parties,Delhi,Akhand Bharti,0,14,137,GE,AB,Local Party
2017,Registered (Unrecognised),Gujarat,Akhand Hind Party,0,13,139,AE,AHP,
2017,Registered (Unrecognised),Gujarat,Akhand Hind Party,0,13,139,AE,Akhand Hind Party,
2017,Registered (Unrecognised),Gujarat,Akhand Hind Party,0,13,139,AE,AKHP,
2019,,Maharashtra,Akhand Hind Party,0,17,139,GE,,Local Party
2005,Registered (Unrecognised),Bihar,Akhand Jharkhand People's Front,0,13,141,AE,AJPF,
2017,Registered (Unrecognised),Uttar_Pradesh,Akhand Rashtrawadi Party,0,17,142,AE,ARK,
2019,,Uttar_Pradesh,Akhand Rashtrawadi Party,0,17,142,GE,,Local Party
2019,,NCT_OF_Delhi,Akhand Rashtrawadi Party,0,17,142,GE,,Local Party
2019,,Madhya_Pradesh,Akhand Rashtrawadi Party,0,17,142,GE,,Local Party
2019,,Delhi,Akhand Rashtrawadi Party,0,17,142,GE,,Local Party
2017,Registered (Unrecognised),Uttar_Pradesh,Akhand Samaj Party,0,17,18126,AE,AKSP,
2019,,Uttar_Pradesh,Akhand Samaj Party,0,17,18126,GE,,Local Party
2018,Registered (Unrecognised),Rajasthan,Akhand Samta Party,0,15,144,AE,AKSMP,
1989,Registered (Unrecognised) Parties,Bihar,AKHIL BARATIYA PICHHRA VARG PARTY,0,9,12015,GE,PVP,Local Party
2011,,Jharkhand,AKHIL BARTIYA MANAV SEVA DAL,1,15,335,GE,ABM Seva Dal,Local Party
1996,Registered (Unrecognised) Parties,Punjab,AKHIL BARTIYA MANAV SEVA DAL,0,11,335,GE,ABMSD,Local Party
1998,Registered (Unrecognised),Madhya_Pradesh,Akhil Bartiya Manav Seva Dal,0,11,335,AE,ABMSD,
1998,Registered (Unrecognised) Parties,Bihar,AKHIL BARTIYA MANAV SEVA DAL,0,12,335,GE,ABMSD,Local Party
1998,Registered (Unrecognised) Parties,Jammu_&_Kashmir,AKHIL BARTIYA MANAV SEVA DAL,0,12,335,GE,ABMSD,Local Party
1998,Registered (Unrecognised) Parties,Maharashtra,AKHIL BARTIYA MANAV SEVA DAL,0,12,335,GE,ABMSD,Local Party
1998,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BARTIYA MANAV SEVA DAL,0,12,335,GE,ABMSD,Local Party
1998,Registered (Unrecognised) Party,Gujarat,Akhil Bartiya Manav Seva Dal,0,9,335,AE,ABMSD,
1999,Registered (Unrecognised) Parties,Maharashtra,Akhil Bartiya Manav Seva Dal,0,13,335,GE,ABMSD,Local Party
1995,Registered (Unrecognised),Bihar,AKHIL BHARAT HINDU MAHA SABHA,0,11,268,AE,HMS,
1996,Registered (Unrecognised) Parties,Delhi,AKHIL BHARAT HINDU MAHASABHA,0,11,268,GE,ABHM,State-based Party
1996,Registered (Unrecognised) Parties,Madhya_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,11,268,GE,ABHM,State-based Party
1996,Registered (Unrecognised) Parties,Rajasthan,AKHIL BHARAT HINDU MAHASABHA,0,11,268,GE,ABHM,State-based Party
1996,Registered (Unrecognised),West_Bengal,AKHIL BHARAT HINDU MAHASABHA,0,12,268,AE,ABHM,
1996,Registered (Unrecognised),Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,13,268,AE,ABHM,
1996,Registered (unrecognised),Haryana,Akhil Bharat Hindu Mahasabha,0,8,268,AE,ABHM,
1996,,Gujarat,AKHIL BHARAT HINDU MAHASABHA,0,11,268,GE,ABHM,State-based Party
1996,,Gujarat,Akhil Bharat Hindu Mahasabha,1,11,268,GE,ABHM,State-based Party
1997,,Delhi,Akhil Bharat Hindu Mahasabha,1,11,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised),Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
1998,Registered (Unrecognised),Rajasthan,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
1998,Registered (Unrecognised) Parties,Bihar,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Haryana,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Karnataka,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Madhya_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Maharashtra,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Rajasthan,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,12,268,GE,ABHM,State-based Party
1998,Registered (Unrecognised),Delhi,Akhil Bharat HIndu Mahasabha,0,6,268,AE,ABHM,
1999,Registered (Unrecognised) Parties,Bihar,Akhil Bharat Hindu Mahasabha,0,13,268,GE,ABHM,State-based Party
1999,Registered (Unrecognised) Parties,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,13,268,GE,ABHM,State-based Party
1999,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharat Hindu Mahasabha,0,13,268,GE,ABHM,State-based Party
1999,Registered (Unrecognised) Parties,Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,13,268,GE,ABHM,State-based Party
1999,Registered (Unrecognised),Karnataka,Akhil Bharat Hindu Mahasabha,0,6,268,AE,ABHM,
1999,Registered (Unrecognised),Maharashtra,Akhil Bharat Hindu Mahasabha,0,9,268,AE,ABHM,
2000,Registered (Unrecognised),Bihar,Akhil Bharat Hindu Mahasabha,0,12,268,AE,ABHM,
2000,Registered (Unrecognised),Haryana,Akhil Bharat Hindu Mahasabha,0,9,268,AE,ABHM,
2001,Registered (Unrecognised),West_Bengal,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2001,Registered (Unrecognised),Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,8,268,AE,ABHM,
2002,Registered (Unrecognised),Punjab,Akhil Bharat Hindu Mahasabha,0,12,268,AE,ABHM,
2002,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,14,268,AE,ABHM,
2003,Registered (Unrecognised),Himachal_Pradesh,Akhil Bharat Hindu Mahasabha,0,10,268,AE,ABHM,
2003,Registered (Unrecognised),Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,12,268,AE,ABHM,
2003,Registered (Unrecognised),Rajasthan,Akhil Bharat Hindu Mahasabha,0,12,268,AE,ABHM,
2003,Registered (Unrecognised),Chhattisgarh,Akhil Bharat Hindu Mahasabha,0,1,268,AE,ABHM,
2003,Registered (Unrecognised),Delhi,Akhil Bharat HIndu Mahasabha,0,7,268,AE,ABHM,
2004,Registered (Unrecognised),Maharashtra,Akhil Bharat Hindu Mahasabha,0,10,268,AE,ABHM,
2004,Registered (Unrecognized),Odisha,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2004,Registered (Unrecognised) Parties,Bihar,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Chhattisgarh,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Delhi,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Gujarat,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Haryana,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Maharashtra,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Odisha,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2004,Registered (Unrecognised) Parties,Uttarakhand,Akhil Bharat Hindu Mahasabha,0,14,268,GE,ABHM,State-based Party
2005,Registered (Unrecognised),Bihar,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2005,Registered (Unrecognised),Bihar,Akhil Bharat Hindu Mahasabha,0,14,268,AE,ABHM,
2005,Registered (Unrecognised),Jharkhand,Akhil Bharat Hindu Mahasabha,0,1,268,AE,ABHM,
2006,Registered (Unrecognised),Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,9,268,AE,ABHM,
2007,Registered (Unrecognised) Party,Gujarat,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
2007,Registered (Unrecognised),Himachal_Pradesh,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
2007,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,15,268,AE,ABHM,
2008,Registered (Unrecognised),Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2008,Registered (Unrecognised),Rajasthan,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2008,Registered (Unrecognised),Chhattisgarh,Akhil Bharat Hindu Mahasabha,0,2,268,AE,ABHM,
2008,Registered (Unrecognised),Delhi,Akhil Bharat Hindu Mahasabha,0,8,268,AE,ABHM,
2008,Registered (Unrecognised),Karnataka,Akhil Bharat Hindu Mahasabha,0,8,268,AE,ABHM,
2009,Registered (Unrecognised),Maharashtra,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
2009,Registered (Unrecognised) Parties,Chhattisgarh,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Delhi,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Jharkhand,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Karnataka,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Maharashtra,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised) Parties,Uttarakhand,Akhil Bharat Hindu Mahasabha,0,15,268,GE,ABHM,State-based Party
2009,Registered (Unrecognised),Jharkhand,Akhil Bharat Hindu Mahasabha,0,2,268,AE,ABHM,
2010,Registered (Unrecognised),Bihar,Akhil Bharat Hindu Mahasabha,0,15,268,AE,ABHM,
2011,Registered (Unrecognised),Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,10,268,AE,ABHM,
2011,Registered (Unrecognised),West_Bengal,Akhil Bharat Hindu Mahasabha,0,15,268,AE,ABHM,
2012,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,16,268,AE,ABHM,
2012,Registered (Unrecognised),Uttarakhand,Akhil Bharat Hindu Mahasabha,0,3,268,AE,ABHM,
2012,,Uttarakhand,Akhil Bharat Hindu Mahasabha,1,15,268,GE,ABHM,State-based Party
2013,Registered (Unrecognised),Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,14,268,AE,ABHM,
2013,Registered (Unrecognised),Rajasthan,Akhil Bharat Hindu Mahasabha,0,14,268,AE,ABHM,
2013,Registered (Unrecognised),Delhi,Akhil Bharat Hindu Mahasabha,0,9,268,AE,ABHM,
2013,Registered (Unrecognised),Karnataka,Akhil Bharat Hindu Mahasabha,0,9,268,AE,ABHM,
2014,Registered (Unrecognised),Jammu_&_Kashmir,Akhil Bharat Hindu Mahasabha,0,10,268,AE,ABHM,
2014,Registered (Unrecognised),Maharashtra,Akhil Bharat Hindu Mahasabha,0,12,268,AE,ABHM,
2014,Registered (Unrecognised),Jharkhand,Akhil Bharat Hindu Mahasabha,0,3,268,AE,ABHM,
2014,REGISTERED(Unrecognised) PARTIES,Haryana,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Jharkhand,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Maharashtra,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Rajasthan,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,16,268,GE,ABHM,State-based Party
2015,Registered (Unrecognised),Delhi,Akhil Bharat Hindu Mahasabha,0,10,268,AE,ABHM,
2015,Registered (Unrecognised),Bihar,Akhil Bharat Hindu Mahasabha,0,16,268,AE,ABHM,
2016,Registered (Unrecognised),Tamil_Nadu,Akhil Bharat Hindu Mahasabha,0,11,268,AE,ABHM,
2016,Registered (Unrecognised),West_Bengal,Akhil Bharat Hindu Mahasabha,0,16,268,AE,ABHM,
2017,Registered (Unrecognized),Gujarat,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHM,
2017,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,17,268,AE,ABHM,
2018,Registered (Unrecognised) Party,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,15,268,AE,ABHM,
2018,Registered (Unrecognised) Party,Rajasthan,Akhil Bharat Hindu Mahasabha,0,15,268,AE,ABHM,
2018,Registered (Unrecognised) Party,Chhattisgarh,Akhil Bharat Hindu Mahasabha,0,4,268,AE,ABHM,
2017,Registered (Unrecognised),Gujarat,Akhil Bharat Hindu Mahasabha,0,13,268,AE,ABHP,
2014,Registered (Unrecognised),Jammu_&_Kashmir,Akhil Bharat Hindu Mahasabha,0,10,268,AE,Akhil Bharat Hindu Mahasabha,
2017,Registered (Unrecognised),Gujarat,Akhil Bharat Hindu Mahasabha,0,13,268,AE,Akhil Bharat Hindu Mahasabha,
2018,Registered (Unrecognised),Karnataka,Akhil Bharat Hindu Mahasabha,0,10,268,AE,Akhil Bharat Hindu Mahasabha,
1969,Registered (Unrecognised),Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,5,268,AE,HMS,
1969,Registered (Unrecognised),West_Bengal,AKHIL BHARAT HINDU MAHASABHA,0,5,268,AE,HMS,
1971,Registered (Unrecognised),West_Bengal,AKHIL BHARAT HINDU MAHASABHA,0,6,268,AE,HMS,
1971,Registered (Unrecognised) Parties,Delhi,AKHIL BHARAT HINDU MAHASABHA,0,5,268,GE,HMS,State-based Party
1971,Registered (Unrecognised) Parties,Gujarat,AKHIL BHARAT HINDU MAHASABHA,0,5,268,GE,HMS,State-based Party
1971,Registered (Unrecognised) Parties,Madhya_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,5,268,GE,HMS,State-based Party
1971,Registered (Unrecognised) Parties,West_Bengal,AKHIL BHARAT HINDU MAHASABHA,0,5,268,GE,HMS,State-based Party
1971,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,5,268,GE,HMS,State-based Party
1972,Registered (Unrecognised),Delhi,Akhil Bharat Hindu Mahasabha,0,2,268,AE,HMS,
1972,Registered (Unrecognised) Party,Gujarat,Akhil Bharat Hindu Mahasabha,0,3,268,AE,HMS,
1972,Registered (unrecognised),Haryana,Akhil Bharat Hindu Mahasabha,0,3,268,AE,HMS,
1972,Registered (Unrecognised),Maharashtra,AKHIL BHARAT HINDU MAHASABHA,0,3,268,AE,HMS,
1972,Registered (Unrecognised),Madhya_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,5,268,AE,HMS,
1972,Registered (Unrecognised),West_Bengal,AKHIL BHARAT HINDU MAHASABHA,0,7,268,AE,HMS,
1977,Registered (Unrecognised),Tamil_Nadu,AKHIL BHARAT HINDU MAHASABHA,0,2,268,AE,HMS,
1977,National,Delhi,Akhil Bharat Hindu Mahasabha,0,3,268,AE,HMS,
1977,Registered (Unrecognised) Parties,Andhra_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,6,268,GE,HMS,State-based Party
1977,State,Madhya_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,6,268,AE,HMS,
1977,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,6,268,GE,HMS,State-based Party
1977,Registered (Unrecognised),Uttar_Pradesh,AKHIL BHARAT HINDU MAHASABHA,0,7,268,AE,HMS,
1978,Registered (Unrecognised),Maharashtra,AKHIL BHARAT HINDU MAHASABHA,0,4,268,AE,HMS,
1991,Registered (Unrecognised) Parties,Bihar,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Delhi,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Haryana,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Maharashtra,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,Uttar_Pradesh,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
1991,Registered (Unrecognised) Parties,West_Bengal,Akhil Bharat Hindu Mahasabha,0,10,268,GE,HMS,State-based Party
2019,,Odisha,Akhil Bharat Hindu Mahasabha,0,17,268,GE,,State-based Party
2019,,Jharkhand,Akhil Bharat Hindu Mahasabha,0,17,268,GE,,State-based Party
2019,,Madhya_Pradesh,Akhil Bharat Hindu Mahasabha,0,17,268,GE,,State-based Party
1990,Registered (Unrecognised) Party,Gujarat,Akhil Bharat Jana Sangh,0,7,222,AE,BJS,
2017,Registered (Unrecognised) Party,Uttar_Pradesh,Akhil Bharat Samagra Kranti Party,0,17,223,AE,ABSKP,
2018,Registered (Unrecognised),Chhattisgarh,Akhil Bharat Samagra Kranti Party,0,4,223,AE,ABSKP,
2019,,Chhattisgarh,Akhil Bharat Samagra Kranti Party,0,17,223,GE,,Local Party
2016,Registered (Unrecognised),Assam,Akhil Bharath Hindu Mahasabha,0,14,268,AE,ABHM,
1969,Registered (Unrecognised),Bihar,Akhil Bharath Hindu Mahasabha,0,5,268,AE,HMS,
1977,Registered (Unrecognised) Parties,Andhra_Pradesh,AKHIL BHARATI RAMRAJYA PARISHAD,0,6,359,GE,RRP,Local Party
1977,Registered (Unrecognised) Parties,Delhi,AKHIL BHARATI RAMRAJYA PARISHAD,0,6,359,GE,RRP,Local Party
1977,Registered (Unrecognised) Parties,Rajasthan,AKHIL BHARATI RAMRAJYA PARISHAD,0,6,359,GE,RRP,Local Party
1977,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATI RAMRAJYA PARISHAD,0,6,359,GE,RRP,Local Party
1974,Registered (Unrecognised),Uttar_Pradesh,AKHIL BHARATIA RASHTRIYA SAMAN VADI LOK TANTRIK DAL,0,6,227,AE,LTD,
1995,Registered (Unrecognised),Bihar,AKHIL BHARATIYA ALP SANKHYAK JAN MORCHA,0,11,228,AE,ABA-SJM,
2003,Registered (Unrecognised),Delhi,Akhil Bharatiya Aman Committee,0,7,229,AE,ABAC,
1998,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATIYA ASHOK SENA,0,12,8632,GE,ABAS,Local Party
2002,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharatiya Ashok Sena,0,14,8632,AE,ABAS,
2005,Registered (Unrecognised),Bihar,Akhil Bharatiya Ashok Sena,0,13,8632,AE,ABAS,
2005,Registered (Unrecognised),Bihar,Akhil Bharatiya Ashok Sena,0,14,8632,AE,ABAS,
2006,,Bihar,Akhil Bharatiya Ashok Sena,1,14,8632,GE,ABAS,Local Party
2009,Registered (Unrecognised) Parties,Bihar,Akhil Bharatiya Ashok Sena,0,15,8632,GE,ABAS,Local Party
2009,Registered (Unrecognised) Parties,Uttar_Pradesh,Akhil Bharatiya Ashok Sena,0,15,8632,GE,ABAS,Local Party
2010,Registered (Unrecognised),Bihar,Akhil Bharatiya Ashok Sena,0,15,8632,AE,ABAS,
2012,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharatiya Ashok Sena,0,16,8632,AE,ABAS,
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Akhil Bharatiya Ashok Sena,0,16,8632,GE,ABAS,Local Party
1996,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATIYA BEROZGAAR PARTY,0,11,398,GE,ABBP,Local Party
1996,Registered (Unrecognised),Uttar_Pradesh,AKHIL BHARATIYA BEROZGAAR PARTY,0,13,398,AE,ABBP,
1998,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATIYA BEROZGAAR PARTY,0,12,398,GE,ABBP,Local Party
1991,Registered (Unrecognised) Parties,Delhi,Akhil Bharatiya Bharat Desham Party,0,10,9048,GE,BDP,Local Party
1991,Registered (Unrecognised) Parties,Madhya_Pradesh,Akhil Bharatiya Bharat Desham Party,0,10,9048,GE,BDP,Local Party
2003,Registered (Unrecognised),Chhattisgarh,Akhil Bharatiya Bharat Mata -- Putra Paksha,0,1,236,AE,ABBMPP,
1998,Registered (Unrecognised) Parties,Maharashtra,AKHIL BHARATIYA BHRASTACHAR NIRMOOLAN SENA,0,12,8635,GE,ABBNS,Local Party
1996,Registered (Unrecognised) Parties,Maharashtra,AKHIL BHARATIYA BHRASTACHAR NORMOOLAN SENA,0,11,8635,GE,ABBNS,Local Party
2009,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharatiya Congress Dal  (Ambedkar),0,15,237,GE,ABCD(A),Local Party
2003,Registered (Unrecognised),Rajasthan,Akhil Bharatiya Congress Dal (Ambedkar),0,12,237,AE,ABCD(A),
2004,Registered (Unrecognised) Parties,Rajasthan,Akhil Bharatiya Congress Dal (Ambedkar),0,14,237,GE,ABCD(A),Local Party
2007,Registered (Unrecognised) Party,Gujarat,Akhil Bharatiya Congress Dal (Ambedkar),0,11,237,AE,ABCD(A),
2008,Registered (Unrecognised),Rajasthan,Akhil Bharatiya Congress Dal (Ambedkar),0,13,237,AE,ABCD(A),
2013,Registered (Unrecognised),Rajasthan,Akhil Bharatiya Congress Dal (Ambedkar),0,14,237,AE,ABCD(A),
2014,REGISTERED(Unrecognised) PARTIES,Gujarat,Akhil Bharatiya Congress Dal (Ambedkar),0,16,237,GE,ABCD(A),Local Party
2014,REGISTERED(Unrecognised) PARTIES,Rajasthan,Akhil Bharatiya Congress Dal (Ambedkar),0,16,237,GE,ABCD(A),Local Party
2017,Registered (Unrecognised) Party,Gujarat,Akhil Bharatiya Congress Dal (Ambedkar),0,13,237,AE,ABCD(A),
2017,Registered (Unrecognised),Gujarat,Akhil Bharatiya Congress Dal (Ambedkar),0,13,237,AE,Akhil Bharatiya Congress Dal (Ambedkar),
1996,Registered (Unrecognised) Parties,Haryana,AKHIL BHARATIYA DALIT UTTHAN PARTY,0,11,8647,GE,ABDUP,Local Party
1996,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATIYA DALIT UTTHAN PARTY,0,11,8647,GE,ABDUP,Local Party
1998,Registered (Unrecognised),Delhi,Akhil Bharatiya Dalit Utthan Party,0,6,8647,AE,ABDUP,
2003,Registered (Unrecognised),Delhi,Akhil Bharatiya Dalit Utthan Party,0,7,8647,AE,ABDUP,
1995,Registered (Unrecognised),Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,11,250,AE,ABDBM,
1996,Registered (Unrecognised) Parties,Bihar,AKHIL BHARATIYA DESH BHAKT MORCHA,0,11,250,GE,ABDBM,Local Party
2004,Registered (Unrecognised) Parties,Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,14,250,GE,ABDBM,Local Party
2005,Registered (Unrecognised),Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,13,250,AE,ABDBM,
2005,Registered (Unrecognised),Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,14,250,AE,ABDBM,
2009,Registered (Unrecognised) Parties,Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,15,250,GE,ABDBM,Local Party
2010,Registered (Unrecognised),Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,15,250,AE,ABDBM,
2012,Registered (Unrecognised),Uttar_Pradesh,Akhil Bharatiya Desh Bhakt Morcha,0,16,250,AE,ABDBM,
2018,Registered (Unrecognised),Telangana,Akhil Bharatiya Desh Bhakt Morcha,0,2,250,AE,ABDBM,
1990,Registered (Unrecognised),Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,10,250,AE,DBM,
1991,Registered (Unrecognised) Parties,Bihar,Akhil Bharatiya Desh Bhakt Morcha,0,10,250,GE,DBM,Local Party
1996,Registered (Unrecognised) Parties,Delhi,AKHIL BHARATIYA DHARMNIRPEKSH DAL,0,11,10223,GE,ABDD,Local Party
1993,Registered (Unrecognised),Delhi,Akhil Bharatiya Dharmnirpeksh Dal,0,5,10223,AE,DND,
1998,Registered (Unrecognised) Parties,Delhi,AKHIL BHARATIYA GARIB MAZDOOR KISAN PARTY,0,12,8650,GE,ABGMKP,Local Party
1998,Registered (Unrecognised) Parties,Uttar_Pradesh,AKHIL BHARATIYA GARIB MAZDOOR KISAN PARTY,0,12,8650,GE,ABGMKP,Local Party
1998,Registered (Unrecognised),Delhi,Akhil Bharatiya Garib Mazdoor Kisan Party,0,6,8650,AE,ABGMKP,
